P0001	12	suppressed
P0001	13	suppressed
P0001	DA	suppressed
P0001	DG	suppressed
P0001	ILL	suppressed
P0001	LL	suppressed
P0001	MI	suppressed
P0001	PF	suppressed
P0001	UA	suppressed
P0001	UMZ	suppressed
